domain,company_name,company_linkedin,website,employees,employee_range,year_founded,company_type,industry,hq_city,hq_region,hq_country,description,campaign,config_slug,sourcing_reasoning
stryker.com,Stryker,https://www.linkedin.com/company/stryker,https://www.stryker.com,52101,10001+,1941,Public Company,Medical Equipment Manufacturing,Kalamazoo,Michigan,United States,"Stryker is a global leader in medical technologies and, together with our customers, we are driven to make healthcare better. We offer innovative products and services in MedSurg, Neurotechnology and Orthopaedics that help improve patient and healthcare outcomes. Alongside its customers around the world, Stryker impacts more than 150 million patients annually. More information is available at stryker.com and careers.stryker.com.  Facts:  ● 2025 Sales: $25.1 billion  ● Industry: Medical Instrumen",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
solventum.com,Solventum,https://www.linkedin.com/company/solventumhealth,https://www.solventum.com,11220,10001+,-,Public Company,Medical Equipment Manufacturing,-,-,United States,"At Solventum, we enable better, smarter, safer healthcare to improve lives. We never stop solving for you.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
united-imaging.com,United Imaging - North America,https://www.linkedin.com/company/united-imaging-healthcare-north-america,https://usa.united-imaging.com/news,277,10001+,2011,Public Company,Medical Equipment Manufacturing,Houston,Texas,United States,"At United Imaging, we develop and produce advanced medical products and IT solutions that cover the entire process of medical imaging diagnosis and treatment. Founded in 2011 with global headquarters in Shanghai, our company has subsidiaries and R&D centers across China, the United States, and other parts of the world. Our U.S. R&D facility opened in 2013 in Houston and was further established as the U.S. headquarters in 2018 with our service team and commercial organization in place. With a cut",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
lifenethealth.org,LifeNet Health,https://www.linkedin.com/company/lifenet,https://www.lifenethealth.org,1382,1001-5000,1982,Nonprofit,Medical Equipment Manufacturing,Virginia Beach,Virginia,United States,"LifeNet Health pushes the boundaries of regenerative medicine to give healing every advantage. Finding a trusted resource to facilitate transplantation and cellular solutions is more vital than ever. LifeNet Health meets this need through a relentless forward focus, coupled with a higher standard – making us a top choice for global healthcare providers and scientific researchers. This has improved life for millions of patients. We back it all up by offering a world of support to everyone we serv",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
microportortho.com,MicroPort Orthopedics,https://www.linkedin.com/company/microport-orthopedics-inc-,https://www.microportortho.com,557,501-1000,2014,Privately Held,Medical Equipment Manufacturing,Arlington,Tennessee,United States,"At MicroPort Orthopedics, we are continually driven to leverage our extensive experience in orthopedics and 20 years of superior clinical results to improve patient outcomes and drive provider satisfaction across the globe.  Established in January 2014, MicroPort Orthopedics Inc. is the sixth largest multinational producer of orthopedic products, and a proud member of the MicroPort Scientific Corporation family of companies.   At MicroPort Orthopedics, we are never standing still. We know that k",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
highridgemedical.com,Highridge Medical,https://www.linkedin.com/company/highridgemedical,https://www.highridgemedical.com,390,1001-5000,2024,Privately Held,Medical Equipment Manufacturing,Westminster,Colorado,United States,"Highridge is committed to partnering with surgeons to drive innovation, with a strong portfolio including solutions for complex spine, motion preservation, and minimally invasive surgery.  Content on this channel is intended for a United States audience.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
myairlife.com,AirLife,https://www.linkedin.com/company/myairlife,https://www.myairlife.com,974,5001-10000,1981,Privately Held,Medical Equipment Manufacturing,Grand Rapids,Michigan,United States,"AirLife is the global leader in consumable breathing products, specializing in respiratory care, anesthesia, and patient monitoring solutions. AirLife has brought together the most trusted brands in anesthesia and respiratory care, such as SunMed, Salter Labs, Ventlab, Ethox Medical, Westmed, Vital Signs and Ballard. Our family of brands offers a product portfolio that spans the continuum of care from first responder to home care, with safety, patient comfort, and clinical performance in mind. ",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
phchd.com,PHC Corporation of North America,https://www.linkedin.com/company/phcbiomed,https://www.phchd.com/us/biomedical,195,1001-5000,-,Privately Held,Medical Equipment Manufacturing,Wood Dale,Illinois,United States,"PHC Corporation of North America (PHCNA) is headquartered in Wood Dale, IL and manufactures and markets PHCbi brand laboratory equipment.  PHCNA is a subsidiary of PHC Holdings Corporation of Tokyo, Japan, a global diversified life sciences, diagnostics, and medical device company. For more than 50 years, PHCNA has met the needs of pharmaceutical, biotechnology, hospital/clinical, and industrial customers, offering a unique perspective on scientific research. We play a critical role in global pr",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
nsm-seating.com,National Seating & Mobility,https://www.linkedin.com/company/national-seating-and-mobility,https://www.nsm-seating.com,1425,1001-5000,1992,Privately Held,Medical Equipment Manufacturing,Franklin,Tennessee,United States,"NSM provides 360-degree Complete Mobility Solutions, from customizing wheelchairs to installing chair lifts or repairing your equipment. No matter what you need, we have innovative products and a reliable team of experts to keep you moving so you can enjoy life to the fullest - wherever it takes you.  We build the right chairs for people with severe physical challenges. Many are children with birth defects, such as Cerebral Palsy, Muscular Dystrophy and Spina Bifida. We also serve teens, adults ",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
hiossen.com,Hiossen,https://www.linkedin.com/company/hiossen,https://www.hiossen.com,472,501-1000,2006,Privately Held,Medical Equipment Manufacturing,Englewood Cliffs,New Jersey,United States,"Hiossen was founded by parent company Osstem in 2006 in the state of Pennsylvania, USA. The company that became Hiossen Implant emerged in 2007 in Englewood Cliffs, NJ. With new technology and the dedication of providing superior implant products, Hiossen has grown to become one of the world’s largest manufacturers of dental implants and equipment. Our company and our global affiliates collectively have approximately 4,500 employees around the world, operating in more than 40 countries and a sal",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
accumedcorp.com,AccuMED Corp.,https://www.linkedin.com/company/accumed-corp.,https://www.accumedcorp.com,667,1001-5000,1994,Privately Held,Medical Equipment Manufacturing,Mocksville,North Carolina,United States,"AccuMED Corp is a contract manufacturing partner to major medical device companies, providing exceptional, customer-centric solutions of the highest quality on time and at competitive prices. We become a virtual extension of our customers by offering complete solutions to their product changes from design to production to delivery.
 
 For more information please go to www.accumedcorp.com",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
euroimmun.us,Euroimmun US,https://www.linkedin.com/company/euroimmun-us,https://www.euroimmunus.us,85,1001-5000,1987,Public Company,Medical Equipment Manufacturing,Mountain Lakes,New Jersey,United States,"Euroimmun is one of the world’s leading companies in laboratory diagnostics. As part of Revvity, we work together with Immunodiagnostic Systems (IDS) and over 3,500 colleagues in almost 20 countries to improve diagnostics worldwide. We develop innovative test systems, automation solutions, and software for medical laboratories.   Our goal: to make diagnostics more accurate, efficient, and meaningful – for better patient care. Everyday, we are driven by a strong team spirit, scientific curiosity,",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
connecthearing.com,AudioNovaUS,https://www.linkedin.com/company/connect-hearing-us,https://www.connecthearing.com,396,501-1000,2011,Public Company,Medical Equipment Manufacturing,Aurora,Illinois,United States,"Service. Technology. Affordability. 
 
 We provide a strong network of convenient neighborhood hearing care centers across the country that continually strives to find innovative ways to serve you better.
 
 Our Hearing Care Professionals are passionate about helping people to hear better by applying a consistent process to determine the best recommendations for your hearing health.
 
 We provide free next day evaluations with professional recommendations based upon your individual hearing needs",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
msdonline.com,"Medical Specialties Distributors, LLC",https://www.linkedin.com/company/medical-specialties-distributors-llc,https://www.msdonline.com,145,501-1000,1984,Privately Held,Medical Equipment Manufacturing,Stoughton,Massachusetts,United States,"Medical Specialties Distributors (MSD) is a leading post-acute service solutions provider serving the Home Infusion, Home Medical Equipment, and Oncology Markets. MSD and its portfolio brands, First Choice Medical Supply and Attentus Medical Sales, Inc., provide a comprehensive offering of medical products, distribution services, biomedical repair & maintenance, medical device sales & rental, value-added services and patient technology solutions. MSD’s Total Enterprise Solutions are specifically",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
szdrawray.com,Drawray,https://www.linkedin.com/company/drawray,https://en.szdrawray.com,6,501-1000,2019,Public Company,Medical Equipment Manufacturing,-,-,United States,"Shenzhen Drawray Biotech Co., Ltd. was established in May 2019. The company is mainly engages in the R&D, production, sales and service of products in the field of diagnostics (IVD). Draway has five in-vitro diagnostic technology platforms including Mono-test CLIA, FIA, Microfluidics, Rapid Test and PCR. Its products cover cardiac markers, thyroid function, endocrine hormones, autoimmunity, respiratory viruses, reproductive health, bone metabolism, inflammation and infection, liver disease monit",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
curbell.com,"Curbell, Inc.",https://www.linkedin.com/company/curbell,https://www.curbell.com,204,501-1000,1942,Privately Held,Medical Equipment Manufacturing,Orchard Park,New York,United States,"Curbell Inc. is a privately held company with an 80-year history and an entrepreneurial spirit that guides its two core businesses, Curbell Medical Products, Inc. and Curbell Plastics, Inc.  Curbell’s strategy of investing for the long term and focus on customer needs has lead the organization to grow from a small machine shop to one of the nation’s leading supplier of plastic products and a leading medical device manufacturer.   Curbell Medical Products, Inc. manufactures signaling devices and ",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
attends.com,Attends Healthcare Products Inc.,https://www.linkedin.com/company/attends-healthcare-products-inc.,https://www.attends.com,146,501-1000,1980,Privately Held,Medical Equipment Manufacturing,Greenville,North Carolina,United States,"For over 45 years, Attends Healthcare Products has led the industry, providing trusted disposable adult incontinence solutions. Our diverse portfolio, featuring Attends, Attends Discreet, and Attends Premier, is thoughtfully designed to accommodate various ages, activity levels, and stages of incontinence. From hospitals to assisted living facilities to home care, we’re dedicated to ensuring care, comfort, and confidence for all.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
moticdigitalpathology.com,Motic Digital Pathology,https://www.linkedin.com/company/moticpathology,https://moticdigitalpathology.com,13,1001-5000,1988,Privately Held,Medical Equipment Manufacturing,Emeryville,California,United States,"Streamline your workflow using digital solutions that are approachable, cost-effective, and easy to implement. With direct manufacturing and 24/7 service and support, Motic's scanners and software drive faster, more reliable, and more efficient work in healthcare, research, and education.   Motic Digital Pathology is a division of global microscopy company, Motic. Motic has been a leader in the field of optics since 1988, with over 3000 employees around the world.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
astvisioncare.com,AST VisionCare,https://www.linkedin.com/company/astvisioncare,https://www.astvisioncare.com,19,501-1000,-,Privately Held,Medical Equipment Manufacturing,Billerica,Massachusetts,United States,"AST products, Inc. has been a global leader for more than 35 years in the research of biocompatible materials, as well as in the development and commercialization of medical-grade coatings for the ophthalmology sector. We have a multidisciplinary technical and scientific team composed of physicists, chemists, and engineers who are experts in biomaterials, trained at the most prestigious universities and recognized by the international scientific community. After more than three decades of adding",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
resolvesurg.com,Resolve Surgical Technologies,https://www.linkedin.com/company/resolve-surgical-technologies,https://www.exalta.com,59,1001-5000,2022,Privately Held,Medical Equipment Manufacturing,Marquette,Michigan,United States,"Born from the fusion of Resolve, Tyber and Intech, EXALTA Group is a global solutions provider for the MedTech industry. Through its global Manufacturing Solutions and Integrated OEM Solutions business units, the company supports leading OEMs in delivering breakthrough medical devices that improve patient outcomes worldwide.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
sunrisemedical.com,Sunrise Medical - North America,https://www.linkedin.com/company/sunrise-medical-north-america,https://www.sunrisemedical.com,17,1001-5000,1983,Privately Held,Medical Equipment Manufacturing,Mt. Juliet,Tennessee,United States,"Committed to improving people’s lives, Sunrise Medical is a world leader in the innovation, manufacture and distribution of advanced assistive mobility devices and solutions. Distributed in more than 130 countries under its own 18 proprietary brands, the key products include manual and power wheelchairs, scooters, power assist products, pediatric mobility and therapeutical devices, seating & positioning systems, and daily living aids.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
nimsbiomedindia.com,medical Devices Company,https://www.linkedin.com/company/medical-devices-company,https://nimsbiomedindia.com,533,501-1000,-,-,Medical Equipment Manufacturing,-,-,United States,-,Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
pep-corp.com,"Precision Engineered Products (PEP), an NN, Inc. group",https://www.linkedin.com/company/precision-engineered-products-pep-,https://www.pep-corp.com,21,1001-5000,2002,Public Company,Medical Equipment Manufacturing,Attleboro,Massachusetts,United States,"For more than 90 years, Precision Engineered Products brands have had a hand in many of the products and systems people rely on every day to keep their lives comfortable, and their families safe. 
 
 That's why when leading companies need a source they can trust for high-reliability applications, they choose PEP. 
 
 Together, our brands deliver the best solutions for today's most complex manufacturing challenges.
 
 Metal stamping, electrical contacts and assemblies, thermoplastic injection mol",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
onecallcm.com,One Call Care Management (formerly MSC Care Management),https://www.linkedin.com/company/msc-care-management,https://www.onecallcm.com,100,501-1000,-,Privately Held,Medical Equipment Manufacturing,-,-,United States,Visit One Call's Linkedin page here: https://www.linkedin.com/company-beta/30953/,Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
ventionmedical.com,TDC Medical: A Vention Medical Company,https://www.linkedin.com/company/tdc-medical-a-vention-medical-company,https://www.ventionmedical.com,24,501-1000,-,Privately Held,Medical Equipment Manufacturing,Marlborough,Massachusetts,United States,The acquisition of Vention Medical Advanced Technologies by the Nordson MEDICAL division of Nordson Corporation was completed in April 2017.  This profile is no longer active. Please follow the Nordson MEDICAL profile for future updates.,Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
molnlycke.lat,Mölnlycke Health Care e-Latam,https://www.linkedin.com/company/molnlyckee-latam,https://www.molnlycke.lat,11,5001-10000,1849,Privately Held,Medical Equipment Manufacturing,-,-,United States,"Somos una empresa MedTech con un enfoque humano, especializada en soluciones innovadoras para el cuidado de heridas y procedimientos quirúrgicos. Hospitales, profesionales sanitarios y pacientes de más de 100 países de todo el mundo confían en nuestros productos y soluciones.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
pdsoptical.com,PDS Optical,https://www.linkedin.com/company/pds-optical,https://www.pdsoptical.com,113,501-1000,-,Privately Held,Medical Equipment Manufacturing,Louisville,Kentucky,United States,"PDS Optical has been a wholesale provider of optical goods to the Veterans Administration for over 20 years.  PDS is a Service Disabled Veteran Owned Small Business (SDVOSB).  PDS is proud to recognize the dignity of our US Veterans for service to our country by providing them with high quality eyewear through the Veterans Administration Hospitals.  As a SDVOSB, it is important to us that we manufacture all prescription eyewear in the United States.  With local labs in Louisville, KY and Ft. Lau",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
zimvie.com,ZimVie Dental | Australia & New Zealand,https://www.linkedin.com/company/zimviedentalaunz,https://www.zimvie.com,8,1001-5000,-,Public Company,Medical Equipment Manufacturing,-,-,United States,-,Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
novelcath.com,NovelCath A Cirtec Company,https://www.linkedin.com/company/novelcath,https://www.novelcath.com,35,501-1000,-,Privately Held,Medical Equipment Manufacturing,Minneapolis,Minnesota,United States,"NovelCath is now part of Cirtec Medical!  On December 17, 2020, NovelCath was acquired by Cirtec Medical, a strategic outsourcing partner for complex medical devices. This acquisition further strengthens Cirtec’s Interventional Device business which includes design and development, vertical integration of components, and full-device-assembly for both implantable devices and complex delivery systems. Together, we will continue to expand our innovative design and manufacturing services to help sol",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
selenis-selcare.com,Selcare,https://www.linkedin.com/company/selcare,https://www.selenis-selcare.com,2,501-1000,-,Privately Held,Medical Equipment Manufacturing,-,-,United States,"Selcare provides high performing medical grade plastics and a wide range of supporting services to the healthcare industry. Selcare is a brand of Selenis, producer of specialty resins for a diverse range of medical applications that has been present in the polymers market since 1959. Selenis aspires to improve patient safety with solutions specifically developed for the medical value chain.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
coisalud.com,Centro Oncológico Internacional CDMX,https://www.linkedin.com/company/centro-oncol%c3%b3gico-internacional-cdmx,https://coisalud.com,4,501-1000,-,Sole Proprietorship,Medical Equipment Manufacturing,-,-,United States,-,Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
fgxpress.com,FGXpress™,https://www.linkedin.com/company/fgxpress,https://ericfg.fgxpress.com,71,501-1000,2004,Public Company,Medical Equipment Manufacturing,-,-,United States,"FGXpress™ is starting it’s launch phase in year 2014 and it already has Distributors and/or customers in 166 countries.
 
 FGXpress™ is backed up by ForeverGreen™ International, a health and wellness company founded in 2004, with headquarters in the state of Utah, USA and local offices in several countries around the world. ForeverGreen™ is publicly traded under the symbol FVRG.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
pmultrasound.com,Precision Medical Ultrasound,https://www.linkedin.com/company/precision-medical-ultrasound,https://www.pmultrasound.com,6,501-1000,-,Sole Proprietorship,Medical Equipment Manufacturing,-,-,United States,Medical Imaging Ultrasound Service,Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
aurolab.com,Aurolab Americas,https://www.linkedin.com/company/aurolabamericas,https://www.aurolab.com,4,501-1000,1992,Nonprofit,Medical Equipment Manufacturing,-,-,United States,"Aurolab, based in southern part of India, is an integral part of the Aravind Eye Care System. We manufacture a wide range of high quality ophthalmic consumables such as Intraocular Lenses, Surgical sutures, Pharmaceutical products, Surgical blades and Equipments. Though its primary focus is on ophthalmic segment,  we are diversifying into related health care areas where its existing capabilities can be leveraged, such as cardiovasular sutures, microsurgical hand sutures, antiseptics and disinfec",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
zybio.com,Zybio Middle East,https://www.linkedin.com/company/zybio-middle-east,https://www.zybio.com,-,1001-5000,2008,Self-Owned,Medical Equipment Manufacturing,-,-,United States,"Zybio is a leading Chinese developer, manufacturer dedicated in diagnostic reagents and equipment.",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
instagram.com,ORMCO LATAM Central Region,https://www.linkedin.com/company/ormco-colombia-ecuador,https://instagram.com/ormco.colec,-,5001-10000,-,Privately Held,Medical Equipment Manufacturing,-,-,United States,"Ormco, es un líder mundial e innovador de productos y soluciones de ortodoncia para mejorar la vida de nuestros clientes y sus pacientes. Durante casi 60 años, Ormco se ha asociado con la comunidad de ortodoncia para ayudar a crear más de 20 millones de sonrisas en más de 140 países.   Los productos distinguidos van desde brackets gemelos (Symetri ™ Clear, Titanium Orthros ™ y Mini Diamond ™) hasta los pioneros en los aparatos de autoligado con Damon ™ System (incluidos Damon ™ Q2 y Damon ™ Clea",Portfolio Without a Throughline,portfolio-without-a-throughline,"Matched Blitz industry filter 'Medical Equipment Manufacturing', US HQ, 501+ employees as a scale proxy for $250M-$3B multi-BU medtech (segment 4(a)). Full universe at this filter per Blitz (total_results=61) — not a sample. Does NOT verify 3+ distinct product brands or a 30-75 day-old role change; both need per-company verification."
