sector_code,sector_name,company_name,website,domain,linkedin_url,matched_name,industry,employees,revenue,country,hq_city,about
MREM,Metal Removal,Youngchang Robotech America Inc.,https://www.ycrobotech.com/,ycrobotech.com,-,-,-,-,-,-,-,-
MREM,Metal Removal,"ZHEJIANG MINGWEN INTELLIGENT TECHNOLOGY CO.,LTD.",https://www.mgwmachine.com/,mgwmachine.com,-,-,-,-,-,-,-,-
MREM,Metal Removal,"ZHEJIANG TAIXING INTELLIGENT EQUIPMENT CO.,LTD.",https://www.zjtxzz.com/,zjtxzz.com,https://www.linkedin.com/company/%e6%b5%99%e6%b1%9f%e5%8f%b0%e6%98%9f%e6%99%ba%e8%83%bd%e8%a3%85%e5%a4%87%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8,浙江台星智能装备有限公司,Machinery Manufacturing,-,-,CN,-,"20LENS(FOXCONN)IT Zhejiang Taixing Intelligent Equipment Co, Ltda technology enterprise engaged in the integration of research and development, manufacturing, sale and after-sale s"
MREM,Metal Removal,Zimmermann Inc,http://www.zimmermann-inc.com,zimmermann-inc.com,https://www.linkedin.com/company/zimmermann-inc.,Zimmermann Inc. Machining Solutions,Machinery Manufacturing,10,-,US,Wixom,"Zimmermann is your reliable partner for aluminum, composite and hard metal milling solutions, built in Germany - made for the USA. Our gantry milling machines and horizontal machin"
QUAL,Quality Assurance,1factory,https://www.1factory.com/,1factory.com,https://www.linkedin.com/company/1factory,"1factory, Inc.",Manufacturing,17,-,US,Milpitas,"1factory provides easy-to-use yet powerful software for Quality Management and Quality Control.  Features include Manufacturing Quality, Incoming Quality, Supplier  Quality, PPAP, "
QUAL,Quality Assurance,"4D Technology Corporation, an Onto Innovation subsidiary",https://4dtechnology.com/,4dtechnology.com,https://www.linkedin.com/company/4d-technology-corporation,4D Technology Corporation,Appliances; Electrical; and Electronics Manufacturing,48,-,US,Tucson,"4D Technology designs and manufactures laser interferometers, surface roughness profilers and interferometry accessories, for accurate measurement of optics, optical systems and pr"
QUAL,Quality Assurance,ABRO Balancing Machines Inc.,http://www.abrobalancing.com,abrobalancing.com,https://www.linkedin.com/company/abro-balancing-inc-,ABRO BALANCING INC.,Machinery Manufacturing,11,-,US,-,-
QUAL,Quality Assurance,ABS Import Tools Inc.,https://www.absimporttools.com/,absimporttools.com,https://www.linkedin.com/company/abs-import-tools,Abs Import Tools,-,4,-,US,Chino,-
QUAL,Quality Assurance,"Accurex Measurement, Inc.",https://accurexmeasure.com/,accurexmeasure.com,https://www.linkedin.com/company/accurex-measurement,Accurex Measurement,Mechanical Or Industrial Engineering,22,-,US,Swarthmore,"Accurex Measurement provides verification systems used on the factory floor. Applications include tube bending, gap/flush, and radius/chamfer measurements, and the production of la"
QUAL,Quality Assurance,Adcole LLC,https://www.adcole.com,adcole.com,https://www.linkedin.com/company/adcole,Adcole LLC,Machinery Manufacturing,87,-,US,Marlborough,"Adcole LLC is the world leader in the Cylindrical Coordinate Measuring Machine (CCMM) Industry. With roots dating back to 1957, the company provides the most accurate gaging soluti"
QUAL,Quality Assurance,ADEK Industrial Computers,http://www.adek.com,adek.com,https://www.linkedin.com/company/adek-industrial-computers,ADEK Industrial Computers,Computer Hardware Manufacturing,37,-,US,Raymond,ADEK Industrial Computers is a leading computer manufacturer. We design and build custom computer systems based on exact customer specifications and requirements. Through our advan
QUAL,Quality Assurance,AESUB by Scanningspray,http://www.aesub.com,aesub.com,https://www.linkedin.com/company/aesub,AESUB,Chemical Manufacturing,10,-,DE,Recklinghausen,the revolution in scanning accessories – disappearing state of the art scanningspray  increase your overall equipment efficiency – no cleaning required  optimize your scan results 
QUAL,Quality Assurance,AIMS Metrology,https://www.aimsmetrology.com/,aimsmetrology.com,https://www.linkedin.com/company/aims-metrology,AIMS Metrology,Machinery Manufacturing,6,-,US,Dayton,"AIMS is an OEM (Original Equipment Manufacturer) that specializes in 5-Axis CMM Technology, dedicated to giving our customers the best possible experience.  We make our own CMM lin"
QUAL,Quality Assurance,Air Gaging LLC,https://airgaging.com,airgaging.com,https://www.linkedin.com/company/air-gaging-llc,Air Gaging LLC,Machinery Manufacturing,1,-,US,Galena,"We sell and service all types of air gaging including air rings, air probes, air snaps, master setting rings, master setting discs, lvdt probes, air electronic column readouts, mea"
QUAL,Quality Assurance,"Aixway3D Co., Ltd",https://www.aixway3d.cn,aixway3d.cn,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,Ajile Light Industries,https://ajile.ca/,ajile.ca,https://www.linkedin.com/company/ajile-light-industries,Ajile Light Industries,Automation Machinery Manufacturing,6,-,CA,Ottawa,"Ajile is a Canadian company providing the latest in 3D imaging, high-speed DMD controllers, structured light projectors, smart cameras and integrated systems with custom configurat"
QUAL,Quality Assurance,Aligned Vision,https://aligned-vision.com/,aligned-vision.com,https://www.linkedin.com/company/aligned-vision,Aligned Vision,Manufacturing,34,-,US,Chelmsford,"Aligned Vision revolutionizes manufacturing by delivering systems that automate production and streamline quality assurance. With industry-leading laser projection technology, LASE"
QUAL,Quality Assurance,American Hofmann Corporation,https://hofmann-global.com,hofmann-global.com,https://www.linkedin.com/company/hofmann-global,Hofmann.,Machinery Manufacturing,31,-,DE,Pfungstadt,The heart of Hofmann-Global. beats for measuring and balancing technology. We operate globally and think in partnership.  Our areas of expertise range from balancing machines and m
QUAL,Quality Assurance,Applied Automation Technologies,http://www.aat3d.com,aat3d.com,https://www.linkedin.com/company/applied-automation-tech.,Applied Automation Technologies,Software Development,17,-,US,Rochester,AAT develops CAD based metrology software packages. CappsDMIS is the first online CMM software with 3D graphics and CAD interface capability. It can connect with all types of CMMs 
QUAL,Quality Assurance,Artec 3D,https://www.artec3d.com/,artec3d.com,https://www.linkedin.com/company/artec3d,Artec Group Inc,Software Development,141,-,LU,Senningerberg,"Headquartered in Luxembourg, Artec 3D is a global leader in handheld and portable 3D scanners. At the forefront of innovative 3D scanning tech since in was founded in San Diego, Ca"
QUAL,Quality Assurance,"Automated Precision, Inc. (API)",http://www.apimetrology.com,apimetrology.com,https://www.linkedin.com/company/apimetrology,API Metrology,Industrial Machinery Manufacturing,150,-,US,Rockville,"For more than three decades, API’s advanced dimensional metrology equipment has developed customized solutions for leading companies, like Boeing, Lockheed Martin, Northrop Grumman"
QUAL,Quality Assurance,AXYZ Routers and WARDJET Waterjets,https://aagcnc.com/,aagcnc.com,https://www.linkedin.com/company/axyz-automation-inc.,Aag Tailored Cutting Solutions,Machinery Manufacturing,31,-,CA,Waterdown,"AAG Tailored Cutting Solutions is a leader in automated cutting solutions. We tailor each machine to your needs and provide responsive, long term service. AAG is made up of three e"
QUAL,Quality Assurance,"Bilz Vibration Technology, Inc.",https://bilz-usa.com/,bilz-usa.com,https://www.linkedin.com/company/bilz-usa,Bilz USA,Machinery Manufacturing,9,-,US,Macedonia,Bilz USA engineers leveling and vibration isolation solutions for experts with high standards and unique requirements. Their product line features German engineered parts that are 
QUAL,Quality Assurance,"Blum-Novotest, Inc.",https://www.blum-novotest.com,blum-novotest.com,https://www.linkedin.com/company/blum-novotest-gmbh,Blum-Novotest GmbH,Industrial Automation,236,-,DE,Grünkraut,"Established in 1968 and based in Ravensburg, Blum-Novotest GmbH is one of the globally leading manufacturers of high-quality measuring and testing technology for the international "
QUAL,Quality Assurance,"Bonal Technologies, Inc.",http://www.bonal.com,bonal.com,https://www.linkedin.com/company/bonal-technologies-inc-,"Bonal Technologies, Inc.",Metal Treatments,13,-,US,Royal Oak,"Bonal Technologies, is the world's leading provider of sub-harmonic vibratory stress relief technology of metal. Bonal also provides a complete variety of consulting, training, pro"
QUAL,Quality Assurance,Brighton Science,https://www.brighton-science.com,brighton-science.com,https://www.linkedin.com/company/brightonscience,Brighton Science,Technology; Information and Internet,52,-,US,Cincinnati,"Brighton Science (formerly BTG Labs) is the global leader in surface intelligence— the application of surface science to real life adhesion, manufacturing, product development and "
QUAL,Quality Assurance,Bruker Alicona,https://www.alicona.com/,alicona.com,https://www.linkedin.com/company/alicona-imaging-gmbh,Bruker Alicona,Mechanical Or Industrial Engineering,121,-,AT,Graz,"Welcome to Bruker Alicona! We are a global provider of optical, industrial measurement technology for quality assurance of complex components of different shapes, sizes and materia"
QUAL,Quality Assurance,CALIBRATOOLS THREAD GAGES LLC,http://www.calibratools.com,calibratools.com,https://www.linkedin.com/company/calibratools,Calibratools - Brasil - Mexico - EUA,Automation Machinery Manufacturing,3,-,BR,SANTA BARBARA D OESTE,Calibradores de roscas Calibrador de rosca Tampão de rosca Anel de rosca Calibrador Tampão de rosca Calibrador Anel de rosca
QUAL,Quality Assurance,Capvidia,https://www.capvidia.com/,capvidia.com,https://www.linkedin.com/company/capvidia,Capvidia,Software Development,31,-,US,Chicago,Capvidia provides True MBD (model-based definition).   21st-century problems need 21st-century solutions. Traditional drawing-based workflows weren't built for the era of the inter
QUAL,Quality Assurance,Caron Engineering Inc.,https://www.caroneng.com/,caroneng.com,https://www.linkedin.com/company/caron-engineering-inc,"Caron Engineering, Inc.",Industrial Machinery Manufacturing,47,-,US,Wells,"We are proud to be a leading provider of tool monitoring, automation, and process control systems for the manufacturing industry. Our growing product line of smart technology combi"
QUAL,Quality Assurance,CEMB USA-BL SYSTEMS,http://www.cemb-usa.com,cemb-usa.com,https://www.linkedin.com/company/cemb-usa-bl-systems-inc,CEMB USA / BL Systems Inc,Machinery Manufacturing,20,-,US,GAINESVILLE,"𝗖𝗘𝗠𝗕 𝗨𝗦𝗔 / 𝗕𝗟 𝗦𝗬𝗦𝗧𝗘𝗠𝗦 is the North American subsidiary of 𝗖𝗘𝗠𝗕 𝗦.𝗽.𝗔., located in Gainesville, Georgia, since 1978. CEMB USA focuses on the assembly, calibration and testing of all"
QUAL,Quality Assurance,Cim Solutions S.r.l.,https://www.touchdmis.com,touchdmis.com,https://www.linkedin.com/company/next-metrology-software,Next Metrology Software Company,Software Development,7,-,CZ,Prague,"The Next Metrology Software Company mission is “making coordinate metrology simple”  Next Metrology Software Company (NMS) has its development headquarters in Prague; one of the "
QUAL,Quality Assurance,"CORETECH Co., Ltd.",https://www.p-coretech.com/en/,p-coretech.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,DecTron,http://www.dectronusa.com,dectronusa.com,https://www.linkedin.com/company/dectron-products,DecTron USA,Industrial Machinery Manufacturing,5,-,US,Canby,"DecTron USA is a leading innovator in the design, manufacture, and distribution of high-performance ergonomic solutions. We specialize in a comprehensive range of products, includi"
QUAL,Quality Assurance,"Dell, Inc.",http://www.dell.com,dell.com,https://www.linkedin.com/company/delltechnologies,Dell Technologies,Computer Hardware Manufacturing,124300,-,US,Round Rock,"Our technology is intelligent, secure, and built for you. So, you can focus on what matters most."
QUAL,Quality Assurance,Design 2 Part,http://www.d2p.com,d2p.com,https://www.linkedin.com/company/design-2-part,Design-2-Part,Advertising Services,29,-,US,Prospect,Design-2-Part is committed to bringing together the finest American contract manufacturers with OEMs and product manufacturers who need their services. We create efficiencies in th
QUAL,Quality Assurance,Diatest Precision Gages,http://www.diatestusa.com,diatestusa.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,Digipas Technologies Inc,https://www.digipas.com/,digipas.com,https://www.linkedin.com/company/digipas-technologies-inc,Digipas Technologies Inc.,Appliances; Electrical; and Electronics Manufacturing,8,-,US,Irvine,"Deep tech company adding the smart to the tech, engaging in research, design, manufacturing, and global distribution of products in precision instrumentation, IoT-enabled security,"
QUAL,Quality Assurance,"Digital Way, Inc.",http://www.digitalwaygroup.com,digitalwaygroup.com,https://www.linkedin.com/company/digitalway,DIGITAL WAY,Motor Vehicle Manufacturing,41,-,FR,SAINT-ETIENNE,"Digital way is a french company specialized in the conception, manufacturing and installation of tool monitoring systems for metal cutting industry, based on power monitoring techn"
QUAL,Quality Assurance,Digitize Designs LLC,https://digitizedesigns.com/,digitizedesigns.com,https://www.linkedin.com/company/digitize-designs,Digitize Designs,Manufacturing,15,-,US,Greenville,"Welcome to Digitize Designs, your destination for comprehensive 3D scanning and metrology solutions. Specializing in advanced 3D scanners, cutting-edge software, and essential acce"
QUAL,Quality Assurance,Dino-Lite Scopes,https://www.dinolite.us,dinolite.us,https://www.linkedin.com/company/dino-lite,Dino-Lite USA,Consumer Electronics,2,-,US,Torrance,"Dino-Lite is the brand of the best-selling handheld digital microscope, bringing affordable and high-quality products to all.   These microscopes and eyepiece cameras are used by p"
QUAL,Quality Assurance,DISCUS Software Company,http://www.DISCUSsoftware.com,discussoftware.com,https://www.linkedin.com/company/discus-software-company,DISCUS Software Company,Software Development,16,-,US,Fairborn,"The DISCUS Software Company, founded in 2006 in Columbus, Ohio, specializes in the development of software tools for accelerating manufacturing and quality engineering. The DISCUS "
QUAL,Quality Assurance,"DMSC, Inc.",https://www.qifstandards.org,qifstandards.org,https://www.linkedin.com/company/digital-metrology-standards-consortium,Digital Metrology Standards Consortium,Industrial Machinery Manufacturing,5,-,US,Rochester,"The mission of Digital Metrology Standards Consortium (DMSC™, Inc.) is to identify urgently needed standards in the field of digital metrology, and to promote, foster, and encourag"
QUAL,Quality Assurance,"Dorsey Metrology International, Inc.",https://dorseymetrology.com/,dorseymetrology.com,https://www.linkedin.com/company/dorsey-metrology-international,Dorsey Metrology International,Industrial Machinery Manufacturing,28,-,US,Poughkeepsie,"Manufacturer of high precision measurement instruments. Product line includes dial indicators, countersink and chamfer gages, bore gages, snap gages, large diameter gages, optical "
QUAL,Quality Assurance,Edmunds Gages,http://www.edmundsgages.com,edmundsgages.com,https://www.linkedin.com/company/edmunds-gages,Edmunds Gages,Automation Machinery Manufacturing,6,-,US,Farmington,"We are dimensional measurement specialist. Our mission is to provide world class dimensional measurement products, and measurement services, that assure the integrity and quality o"
QUAL,Quality Assurance,ELECTRONICA MECHATRONIC SYSTEMS (INDIA) PVT. LTD,http://www.electronicaems.com,electronicaems.com,https://www.linkedin.com/company/electronica-mechatronic-systems-india-pvt.-ltd,Electronica Mechatronic Systems India Pvt. Ltd,Industrial Machinery Manufacturing,201,-,IN,Pune,"Electronica Mechatronic Systems (I) Pvt Ltd. is established in 1980.  The company is engaged in manufacturing DRO systems and Linear Transducers like Glass Scales, Metallic Scales"
QUAL,Quality Assurance,Endeavor Business Media,https://www.endeavorb2b.com/,endeavorb2b.com,https://www.linkedin.com/company/endeavorb2b,EndeavorB2B,Technology; Information and Media,654,-,US,Nashville,"At EndeavorB2B, we partner with marketers like you to connect with decision-makers, deliver messages that resonate, and turn marketing strategies into measurable business growth th"
QUAL,Quality Assurance,Evident,http://www.EvidentScientific.com,evidentscientific.com,https://www.linkedin.com/company/evident-industrial,Evident Industrial,Appliances; Electrical; and Electronics Manufacturing,459,-,US,Waltham,"Evident Industrial is a global leader in the design and manufacture of advanced inspection technologies and industrial products. We serve a diverse range of sectors, including elec"
QUAL,Quality Assurance,"FARO CREAFORM a Business of AMETEK, Inc.",https://www.creaform3d.com,creaform3d.com,https://www.linkedin.com/company/creaform,Creaform,Commercial and Service Industry Machinery Manufacturing,540,-,CA,Lévis,"Creaform develops, manufactures and sells portable and automated 3D measurement technologies and specializes in engineering services. The company offers innovative solutions such a"
QUAL,Quality Assurance,"Fischer Technology, Inc.",https://www.fischer-technology.com,fischer-technology.com,https://www.linkedin.com/company/fischer-technology-inc,"Fischer Technology, Inc.",Appliances; Electrical; and Electronics Manufacturing,44,-,US,Windsor,"Fischer Technology, Inc. began manufacturing in Windsor, CT in 1979 with a strong commitment to quality and service. A member of the Fischer Group of global companies, Fischer is r"
QUAL,Quality Assurance,Flexbar Machine Corporation,http://www.flexbar.com,flexbar.com,https://www.linkedin.com/company/flexbar-machine-corporation,Flexbar Machine Corporation,Retail Office Equipment,12,-,US,Islandia,"Flexbar provides you with hundreds of unique industrial products covering a wide range of applications. You will find a wide variety of precision measuring instruments, machine too"
QUAL,Quality Assurance,"FMSX SMART TECHNOLOGY CO., LTD",http://www.fmsx.com.cn,fmsx.com.cn,https://www.linkedin.com/company/cact,CACT,Oil and Gas,92,-,CN,-,not sure
QUAL,Quality Assurance,Foerster Instruments Inc.,http://www.foerstergroup.com,foerstergroup.com,https://www.linkedin.com/company/foerster-group,FOERSTER Group,Machinery Manufacturing,221,-,DE,Reutlingen,"Since 1948, the name FOERSTER has been synonymous with quality and precision. We develop and produce units and systems for the non-destructive testing of metallic materials, metal "
QUAL,Quality Assurance,Fowler High Precision,http://www.fowlerprecision.com,fowlerprecision.com,https://www.linkedin.com/company/fred-v-fowler-company-inc-,Fowler High Precision,Wholesale,49,-,US,Canton,"Established in 1946, Fowler High Precision is recognized globally as one of the world's leading suppliers of high-quality inspection, control, and calibration equipment. For 80 yea"
QUAL,Quality Assurance,Gagemaker,https://gagemaker.com/,gagemaker.com,https://www.linkedin.com/company/gagemaker,Gagemaker,Oil and Gas,47,-,US,Pasadena,"Gagemaker LP develops and manufactures innovative precision mechanical inspection equipment for the Oilfield, Automotive and General Machining industries.  Recognized as the leadin"
QUAL,Quality Assurance,GD&T Basics,https://www.gdandtbasics.com/,gdandtbasics.com,https://www.linkedin.com/company/gdandtbasics,GD&T Basics,Engineering Services,17,-,US,Greenville,"For more than 10 years, individuals and companies have trusted GD&T Basics to simplify how they learn and apply Geometric Dimensioning and Tolerancing (GD&T).  We focus on what mat"
QUAL,Quality Assurance,"GelSight, Inc.",http://www.gelsight.com,gelsight.com,https://www.linkedin.com/company/gelsight,GelSight,Technology; Information and Internet,32,-,US,Waltham,"At GelSight, we’re creating breakthrough solutions that unlock the unlimited potential of tactile sensing technology to transform industrial process efficiency, accuracy and qualit"
QUAL,Quality Assurance,General Inspection,https://geninsp.com/,geninsp.com,https://www.linkedin.com/company/general-inspection-llc,General Inspection LLC,Automation Machinery Manufacturing,45,-,US,Davisburg,"General Inspection LLC manufactures a complete line of gauging, sorting, and inspection systems incorporating: Laser, eddy current, vision, and acoustic technologies for dimensiona"
QUAL,Quality Assurance,"Geodetic Systems, Inc.",https://www.geodetic.com/,geodetic.com,https://www.linkedin.com/company/geodetic-systems,Geodetic Systems,Manufacturing,13,-,US,Melbourne,"Geodetic Systems, Inc (GSI) is the world's leading provider of portable, automated photogrammetric systems for non-contact, high accuracy 3D coordinate measurements in industries r"
QUAL,Quality Assurance,Glastonbury Southern Gage / Chicago Dial Indicator,https://www.gsgage.com,gsgage.com,https://www.linkedin.com/company/glastonbury-southern-gage,Glastonbury Southern Gage,Mechanical Or Industrial Engineering,38,-,US,Colchester,"Glastonbury Southern Gage is a leading supplier of specialty thread gages, ring gages, API gages and more. View available parts and pricing online."
QUAL,Quality Assurance,GLORYSTAR GROUP INC,https://www.glorystarlaser.com/,glorystarlaser.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,Gradient Lens Corporation,http://www.hawkeyeborescopes.com,hawkeyeborescopes.com,https://www.linkedin.com/company/hawkeyeborescopes,Hawkeye Borescopes - Gradient Lens Corporation,Appliances; Electrical; and Electronics Manufacturing,19,-,US,Rochester,"Hawkeye Borescopes manufactures, and sells over 80 models of Hawkeye® Precision Borescopes. We have been making optically precise, professional borescopes for more than 20 years. W"
QUAL,Quality Assurance,GROTNES,http://www.grotnes.com,grotnes.com,https://www.linkedin.com/company/grotnesinc,Grotnes,Machinery Manufacturing,62,-,US,Niles,"Grotnes is a leading manufacturer of custom metal forming equipment that serves the aerospace, transportation, energy, and forging industries. Founded in Chicago in 1898, the compa"
QUAL,Quality Assurance,GroundControl,https://www.gndctl.com/,gndctl.com,https://www.linkedin.com/company/groundcontrol-software,GroundControl,Software Development,10,-,US,San Jose,"GroundControl is a modern quality platform built for aerospace and defense manufacturers that need accurate, compliant AS9102 First Article Inspection (FAI) reports without manual "
QUAL,Quality Assurance,"Guilin GemRed Sensor Technology CO., LTD",https://www.gemred.com/,gemred.com,https://www.linkedin.com/company/%e6%a1%82%e6%9e%97%e5%b8%82%e6%99%b6%e7%91%9e%e4%bc%a0%e6%84%9f%e6%8a%80%e6%9c%af%e6%9c%89%e9%99%90%e5%85%ac%e5%8f%b8,桂林市晶瑞传感技术有限公司,-,-,-,CN,桂林市,-
QUAL,Quality Assurance,"Hamar Laser Instruments, Inc.",https://www.hamarlaser.com,hamarlaser.com,https://www.linkedin.com/company/hamar-laser,"Hamar Laser Instruments, Inc.",Machinery Manufacturing,28,-,US,Danbury,"Hamar Laser Calibration, Alignment and Measurement Systems - The Technology Makes It Better!  A worldwide leader in laser alignment technology for over 55 years, we design, manufac"
QUAL,Quality Assurance,"Harbin Pioneer M&E Technical Development Co., Ltd.",https://www.pioneergroup-cn.com/,pioneergroup-cn.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,"Helmel Engineering Products, Inc.",https://www.helmel.com/,helmel.com,https://www.linkedin.com/company/helmel-engineering-products,"Helmel Engineering Products, Inc.",Machinery Manufacturing,13,-,US,Niagara Falls,"Helmel Engineering Products is a manufacturer of Coordinate Measuring Machines (CMM's) based out of 6520 Lockport Rd, Niagara Falls, New York, United States.  THE ONLY TRULY AMERIC"
QUAL,Quality Assurance,Hexagon,https://hexagon.com/company/divisions/manufacturing-intelligence,hexagon.com,https://www.linkedin.com/company/hexagon-manufacturing-intelligence,Hexagon Manufacturing Intelligence,Measuring and Control Instrument Manufacturing,4280,-,GB,Cobham,"At Hexagon, we don’t just measure the world – we define its future.  As the global leader in measurement technologies, we provide the confidence that vital industries rely on to bu"
QUAL,Quality Assurance,"High QA, Inc.",https://www.highqa.com/,highqa.com,https://www.linkedin.com/company/highqa,High QA,Software Development,44,-,US,Hazlet,Is your manufacturing quality process up to standard?  High QA™ provides integrated manufacturing quality management software (QMS) solutions for manufacturing companies of every s
QUAL,Quality Assurance,"Hsinfuchia Industrial Co., Ltd.",http://www.hfcind.com,hfcind.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,"HTS Direct, LLC",http://www.HTS-direct.com,hts-direct.com,https://www.linkedin.com/company/hts-direct-llc,"HTS Direct, LLC",Commercial and Service Industry Machinery Manufacturing,4,-,US,South Haven,"For over 25 years, HTS has been the choice of machine movers and riggers throughout Europe and the United Kingdom. In 2016, HTS opened its first North American facility in Grand Ra"
QUAL,Quality Assurance,IAC Geometrical Engineers,http://www.iac-instruments.com,iac-instruments.com,https://www.linkedin.com/company/iac-geometrical-engineers,IAC Geometrical Engineers,Industrial Machinery Manufacturing,12,-,NL,Klazienaveen,IAC is the manufacturer of high precision screw thread measurement equipment world wide. All thread parameters in minutes due to the new innovative way of thread gauge calibration.
QUAL,Quality Assurance,ICSPI,https://www.icspicorp.com/,icspicorp.com,https://www.linkedin.com/company/icspi-corporation,icspi,Nanotechnology Research,11,-,CA,Kitchener,"ICSPI designs and manufactures fast, powerful and easy-to-use atomic force microscopes. Our systems are trusted by scientists, engineers and educators in over thirty countries.  Pr"
QUAL,Quality Assurance,Ideagen,https://www.ideagen.com,ideagen.com,https://www.linkedin.com/company/ideagen,Ideagen,Software Development,1442,-,GB,Ruddington,"Ideagen brings clarity and confidence to the safe hands and trusted voices protecting our world.  By unifying deep regulatory expertise and innovation with affordable, best-in-clas"
QUAL,Quality Assurance,IMTS Rest & Recharge East,https://imts.com,imts.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,IMTS+ Technology Hub: East,http://www.imts.com,imts.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,Industrial Equipment News/Manufacturing.net,https://www.ien.com/,ien.com,https://www.linkedin.com/company/industrial-media-llc,"Industrial Media, LLC",Book and Periodical Publishing,18,-,US,Madison,"Industrial Media represents a joint venture between Thomas Publishing Company LLC and Rich Media Group.   Industrial Media manages all content creation, advertising sales, and mark"
QUAL,Quality Assurance,Industrial Inspection & Analysis,https://industrial-ia.com,industrial-ia.com,https://www.linkedin.com/company/industrial-ia,Industrial Inspection & Analysis,Professional Services,241,-,US,Alpharetta,"Industrial Inspection & Analysis®️ (IIA​) is an emerging, high growth inspection, testing, and analytical business seeking to build a national platform in order to serve a breadth "
QUAL,Quality Assurance,Innerspec Technologies,https://www.innerspec.com/,innerspec.com,https://www.linkedin.com/company/innerspec-technologies,Innerspec Technologies,Mechanical Or Industrial Engineering,95,-,US,Forest,Innerspec is a manufacturer of Non-Destructive Testing solutions using our own proprietary technology.   Our products include integrated systems for manufacturing plants and portab
QUAL,Quality Assurance,"Innophys Co., Ltd.",https://innophys.jp/en/,innophys.jp,https://www.linkedin.com/company/%e6%a0%aa%e5%bc%8f%e4%bc%9a%e7%a4%be%e3%82%a4%e3%83%8e%e3%83%95%e3%82%a3%e3%82%b9,株式会社イノフィス,Machinery Manufacturing,7,-,JP,新宿区,介護福祉機器の開発、設計、製造、販売\t産業用特殊機器の開発、設計、製造、販売\t機器開発技術シーズの発掘および事業化コンサルティング\t機器開発技術シーズの知財取得・維持・管理\t製品の認証取得・維持・管理
QUAL,Quality Assurance,Innovalia Metrology,https://innovalia-metrology.com/,innovalia-metrology.com,https://www.linkedin.com/company/innovalia-metrology-%e6%97%a5%e6%9c%ac,Innovalia Metrology 日本,Industrial Machinery Manufacturing,26,-,ES,Altube-Zuia,Innovalia グループに属するInnovalia Metrologyは、製造過程に必要なあらゆる部品の計測精度を保証し、当社の計測ソリューションをもって、プロセスの生産性と効率を大幅向上に貢献させて頂きます。 Trimek、Datapixel、Unimetrikからなる Innovalia Metrologyの計測部門では、3社の業績を組み合わせた最高
QUAL,Quality Assurance,Inora Technologies Inc.,https://inora.com/,inora.com,https://www.linkedin.com/company/inora-technologies-inc,"Inora Technologies, Inc.",Software Development,14,-,US,Ann Arbor,Inora Technologies has perfected a platform which eliminates uncertainty from data analytics and processing.   Our Organic Intelligence (OI) core technology provides 100% numerical
QUAL,Quality Assurance,Insize USA,http://www.insizeus.com,insizeus.com,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,Inspection Arsenal,https://www.inspectionarsenal.com,inspectionarsenal.com,https://www.linkedin.com/company/inspection-arsenal,Inspection Arsenal®,Mechanical Or Industrial Engineering,16,-,US,Boylston,Inspection Arsenal® is more than just inspection work-holding. Modular Loc-N-Load™ CMM fixture plates and Open-Sight™ Vision Plates can be swapped in seconds – because inspectors c
QUAL,Quality Assurance,J&L Metrology Inc,http://www.jlmetrology.com,jlmetrology.com,https://www.linkedin.com/company/j&l-metrology-inc,"J&L Metrology, Inc",Machinery Manufacturing,4,-,US,Springfield,"Manufacturer of new optical comparators, accessories, lenses and precision dimensional measurement equipment.   The original Jones and Lamson optical comparator since 1919. Provi"
QUAL,Quality Assurance,Jenoptik Automotive North America LLC,http://www.hommel-etamic.com,hommel-etamic.com,https://www.linkedin.com/company/jenoptik-automotive,HOMMEL ETAMIC,Machinery Manufacturing,94,-,DE,Villingen-Schwenningen,"As a leading manufacturer and system supplier, HOMMEL ETAMIC offers a broad portfolio of measurement technologies for manufacturing processes. These include high-precision contact "
QUAL,Quality Assurance,Jesse Garant Metrology Center,https://jgarantmc.com/services/industrial-ct-scanning/,jgarantmc.com,https://www.linkedin.com/company/jesse-garant-metrology-center,Jesse Garant Metrology Center,Manufacturing,11,-,CA,Windsor,"Jesse Garant Metrology Center was founded in 2009 for the sole purpose of providing easy access to an emerging complex imaging technology.  As an Engineer, Jesse Garant quickly ide"
QUAL,Quality Assurance,JETRO Chicago,https://www.jetro.go.jp/en/,jetro.go.jp,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,JETRO headquarter,https://www.jetro.go.jp/en/jetro/worldwide/japan.html,jetro.go.jp,-,-,-,-,-,-,-,-
QUAL,Quality Assurance,JFLO MACHINE TOOL ACCESSORIES,https://www.jflo.com.cn/,jflo.com.cn,https://www.linkedin.com/company/cact,CACT,Oil and Gas,92,-,CN,-,not sure
QUAL,Quality Assurance,JKS America Inc.,https://jks-america.com,jks-america.com,-,-,-,-,-,-,-,-
